"user_id","ts","impression_time","deal_id","swipe_direction"
"10160362424221","1531952470348","680","20000041","SWIPED_OUT"
"10160362424221","1531952471271","2465","20000044","SWIPED_OUT"
"10160362424221","1531952473211","2274","40000017","SWIPED_IN"
"10160366662143","1532280131203","5682","40000010","SWIPED_IN"
"10160366662143","1532280136823","2462","40000011","SWIPED_IN"
"10160366662143","1532280140859","2526","40000012","SWIPED_OUT"
"10160366662143","1532280188508","2452","40000013","SWIPED_OUT"
"10160366662143","1532280199541","856","40000014","SWIPED_OUT"
"10160366662143","1532280205412","3005","40000018","SWIPED_OUT"
"10134011546475","1532342206407","8848","30000051","SWIPED_IN"
"10160366662143","1532280203525","1151","40000015","SWIPED_OUT"
"10160366662143","1532280204350","3696","40000016","SWIPED_OUT"
"10134011546475","1532342188737","8184","20000026","SWIPED_IN"
"10134011546475","1532342197580","8933","30000053","SWIPED_OUT"
"10134011546475","1532342180566","17824","20000033","SWIPED_OUT"
"10134040303649","1532513520950","11947","40000010","SWIPED_IN"
"10128110002624","1532544190247","12375","40000010","SWIPED_OUT"
"10128110002624","1532544198227","8013","40000011","SWIPED_OUT"
"10128110002624","1532544205665","7423","40000012","SWIPED_IN"
"10128110002624","1532544211001","5353","40000013","SWIPED_IN"
"10128110002624","1532544218126","7089","40000014","SWIPED_OUT"
"10128110002624","1532544225525","7422","40000015","SWIPED_IN"
"10128110002624","1532544227307","1808","40000016","SWIPED_IN"
"10128110002624","1532544230294","2850","40000018","SWIPED_IN"
"10128110002624","1532544236578","6425","20000040","SWIPED_OUT"
"10128110002624","1532544239507","2894","20000037","SWIPED_OUT"
"10128110002624","1532544243426","3935","20000042","SWIPED_IN"
"10128110002624","1532544245135","1784","20000043","SWIPED_OUT"
"10128110002624","1532544250285","4997","20000045","SWIPED_OUT"
"10128110002624","1532544257895","7640","20000039","SWIPED_OUT"
"10128110002624","1532544260561","2663","20000046","SWIPED_IN"
"10128110002624","1532544262645","2139","20000041","SWIPED_OUT"
"10128110002624","1532544264987","2376","20000044","SWIPED_IN"
"10128110002624","1532544268986","3979","40000017","SWIPED_OUT"
"10128110002624","1532544282262","13086","40000005","SWIPED_OUT"
"10128110002624","1532544288048","5785","40000006","SWIPED_OUT"
"10128110002624","1532544295730","7858","40000007","SWIPED_IN"
"10128110002624","1532544330343","12291","30000052","SWIPED_IN"
"10128110002624","1532544337372","6996","30000056","SWIPED_OUT"
"10128110002624","1532544338952","1703","30000055","SWIPED_OUT"
"10128110002624","1532544341283","2203","30000057","SWIPED_OUT"
"10128110002624","1532544344308","2755","30000054","SWIPED_OUT"
"10128110002624","1532544345892","1965","30000053","SWIPED_OUT"
"10128110002624","1532544348545","1286","30000048","SWIPED_OUT"
"10128110002624","1532544350824","2189","30000049","SWIPED_OUT"
"10128110002624","1532544351971","1250","30000050","SWIPED_OUT"
"10134071009718","1532603814184","7298","40000010","SWIPED_OUT"
"10134071009718","1532603817263","3088","40000011","SWIPED_OUT"
"10134071009718","1532603822029","2631","40000012","SWIPED_OUT"
"10134071009718","1532603823097","3084","40000013","SWIPED_OUT"
"10134071009718","1532603825083","2120","40000014","SWIPED_OUT"
"10134071009718","1532603827837","1357","40000016","SWIPED_OUT"
"10134071009718","1532603829327","1495","40000018","SWIPED_OUT"
"10134071009718","1532603856410","11215","40000005","SWIPED_OUT"
"10134071009718","1532603858603","2226","40000006","SWIPED_OUT"
"10134071009718","1532603859545","1000","40000007","SWIPED_OUT"
"10134071009718","1532603860268","738","40000008","SWIPED_OUT"
"10134071009718","1532603861556","595","30000001","SWIPED_OUT"
"10128110002624","1532544347205","1382","30000047","SWIPED_OUT"
"10128110002624","1532544353337","1369","30000051","SWIPED_OUT"
"10134071009718","1532603826481","1427","40000015","SWIPED_OUT"
"10134071009718","1532603842277","12906","20000038","SWIPED_OUT"
"10134071009718","1532603845158","2869","40000017","SWIPED_OUT"
"10134071009718","1532603860953","680","40000009","SWIPED_OUT"
"10134071009718","1532603862157","587","30000002","SWIPED_OUT"
"10134015329369","1532636026781","16694","20000034","SWIPED_IN"
"10134015329369","1532636034260","7500","20000028","SWIPED_IN"
"10134015329369","1532636044379","10170","31000002","SWIPED_IN"
"10134015329369","1532636051217","6644","21000033","SWIPED_IN"
"10134015329369","1532636055531","3768","21000028","SWIPED_IN"
"10134015329369","1532636058745","3400","20000044","SWIPED_IN"
"10134015329369","1532645528826","23309","20000034","SWIPED_IN"
"10134040303649","1532651895652","6148","20000040","SWIPED_IN"
"10134040303649","1532651902465","6860","20000037","SWIPED_IN"
"10134040303649","1532708443128","20660","20000042","SWIPED_IN"
"10134040303649","1532708446702","3633","20000043","SWIPED_IN"
"10134011535754","1532714525186","10082","20000040","SWIPED_OUT"
"10134011535754","1532714528326","3386","20000037","SWIPED_OUT"
"10134011535754","1532714530260","1960","20000045","SWIPED_OUT"
"10134011535754","1532714533372","3041","20000039","SWIPED_OUT"
"10134011535754","1532714536979","3655","20000046","SWIPED_OUT"
"10134011535754","1532714541664","4663","40000010","SWIPED_OUT"
"10134011535754","1532714545562","3864","40000012","SWIPED_OUT"
"10134011535754","1532714556058","10526","40000013","SWIPED_IN"
"10134011535754","1532714568459","12396","40000014","SWIPED_OUT"
"10134011535754","1532714582552","14115","40000015","SWIPED_OUT"
"10134011535754","1532714587018","4453","40000016","SWIPED_OUT"
"10134011535754","1532714593097","6102","40000018","SWIPED_OUT"
"10134011535754","1532714597056","3955","40000017","SWIPED_OUT"
"10134015329369","1532794790613","5772","20000044","SWIPED_IN"
"10134040303649","1532811981130","2076","20000046","SWIPED_OUT"
"10134040303649","1532811977254","5113","20000039","SWIPED_OUT"
"10134040303649","1532811973123","205824","20000045","SWIPED_IN"
"10134016049164","1532880043961","7062","40000010","SWIPED_IN"
"10134016049164","1532880044975","1788","40000011","SWIPED_OUT"
"10134016049164","1532880396960","4728","40000012","SWIPED_IN"
"10134016049164","1532880415711","14466","40000013","SWIPED_IN"
"10134016049164","1532880435089","10117","40000014","SWIPED_IN"
"10134016049164","1532880559104","3116","20000045","SWIPED_IN"
"10134016049164","1532880584219","6845","20000039","SWIPED_IN"
"10134016049164","1532880640887","21937","20000046","SWIPED_IN"
"10134016049164","1532880644581","4635","20000041","SWIPED_IN"
"10134016049164","1532880646141","1698","20000044","SWIPED_IN"
"10134016049164","1532880681872","35637","40000017","SWIPED_IN"
"10134040303649","1532982343960","38794","40000025","SWIPED_OUT"
"10134040303649","1532982347708","3777","40000026","SWIPED_OUT"
"10134040303649","1532982352945","5216","40000027","SWIPED_IN"
"10134040303649","1532982376991","23989","40000028","SWIPED_OUT"
"10134040303649","1532982380264","3285","40000024","SWIPED_IN"
"10134040303649","1532982398567","4434","40000011","SWIPED_IN"
"10134040303649","1532982454606","7150","40000005","SWIPED_OUT"
"10134040303649","1532982457131","1998","40000006","SWIPED_OUT"
"10134040303649","1532982458189","1215","40000007","SWIPED_OUT"
"10134040303649","1532982459189","2245","40000008","SWIPED_OUT"
"10134040303649","1532982461073","7706","40000009","SWIPED_OUT"
"10134040303649","1532982711769","16337","20000047","SWIPED_IN"
"10134040303649","1532991818461","7588","30000052","SWIPED_IN"
"10134040303649","1532991822871","4444","30000056","SWIPED_OUT"
"10134040303649","1532991823664","605","30000055","SWIPED_OUT"
"10134040303649","1532991824516","579","30000057","SWIPED_OUT"
"10134040303649","1532991825327","617","30000054","SWIPED_OUT"
"10134040303649","1532991826194","676","30000053","SWIPED_OUT"
"10134040303649","1532991830560","5085","30000047","SWIPED_OUT"
"10134040303649","1532991922514","91481","40000019","SWIPED_IN"
"10134040303649","1532991926295","4594","40000020","SWIPED_IN"
"10134040303649","1532991932076","5913","40000021","SWIPED_IN"
"10134040303649","1532991934722","2608","40000022","SWIPED_IN"
"10134040303649","1532992030190","63727","40000012","SWIPED_OUT"
"10134040303649","1532992032790","3452","40000013","SWIPED_OUT"
"10134040303649","1532992034029","1502","40000014","SWIPED_OUT"
"10134015329369","1533042960045","67317","40000019","SWIPED_IN"
"10134015329369","1533042961343","1521","40000010","SWIPED_IN"
"10134015329369","1533042961873","557","40000011","SWIPED_IN"
"10134015329369","1533042963151","1086","40000012","SWIPED_IN"
"10134015329369","1533042965686","2512","40000013","SWIPED_OUT"
"10134040303649","1533052711155","14498","20000033","SWIPED_IN"
"10134040303649","1533052713548","2391","20000026","SWIPED_IN"
"10134040303649","1533052717497","3964","30000053","SWIPED_IN"
"10134040303649","1533052718985","1567","30000051","SWIPED_IN"
"10134040303649","1533052720805","1818","30000052","SWIPED_IN"
"10134040303649","1533052722131","1332","21000033","SWIPED_IN"
"10134040303649","1533052723484","1321","21000026","SWIPED_IN"
"10134015329369","1533053463990","18287","30000053","SWIPED_IN"
"10134015329369","1533053465290","1480","30000049","SWIPED_IN"
"10134040303649","1533128866829","4887","40000012","SWIPED_IN"
"10134040303649","1533128869776","2961","40000013","SWIPED_OUT"
"10134040303649","1533128871304","1571","40000014","SWIPED_IN"
"10134040303649","1533128876341","5006","40000015","SWIPED_IN"
"10134040303649","1533128882102","5673","40000016","SWIPED_IN"
"10134040303649","1533128883019","1038","40000017","SWIPED_IN"
"10134040303649","1533128884195","1193","40000018","SWIPED_IN"
"10134040303649","1533128885394","1181","40000023","SWIPED_IN"
"10134011546475","1533138695920","10644","40000010","SWIPED_IN"
"10134011546475","1533138700156","4278","40000011","SWIPED_IN"
"10134011546475","1533138701956","1817","40000012","SWIPED_OUT"
"10134011546475","1533138703166","1221","40000013","SWIPED_OUT"
"10134011546475","1533138709991","6774","40000014","SWIPED_IN"
"10134011546475","1533138716093","6100","40000015","SWIPED_IN"
"10134011546475","1533138717298","1234","40000016","SWIPED_IN"
"10134011546475","1533138722086","4751","40000017","SWIPED_IN"
"10134011546475","1533138723175","1132","40000018","SWIPED_IN"
"10134011546475","1533138724890","1733","20000043","SWIPED_OUT"
"10134011546475","1533138735413","10483","20000231","SWIPED_OUT"
"10134011546475","1533138738198","2725","20000040","SWIPED_OUT"
"10134011546475","1533138740019","1897","20000037","SWIPED_OUT"
"10134011546475","1533138747325","7273","20000042","SWIPED_OUT"
"10134011546475","1533138750293","2960","20000045","SWIPED_OUT"
"10134011546475","1533138754683","4385","20000039","SWIPED_OUT"
"10134011546475","1533138756356","1727","20000046","SWIPED_OUT"
"10134011546475","1533138759466","3080","20000041","SWIPED_OUT"
"10134011546475","1533138760161","715","20000044","SWIPED_IN"
"10134011546475","1533138874213","18809","40000019","SWIPED_IN"
"10134011546475","1533138881039","6835","40000020","SWIPED_IN"
"10134011546475","1533138888438","7391","40000021","SWIPED_IN"
"10134040303649","1533142835061","16173","40000005","SWIPED_IN"
"10134015329369","1533219900991","15295","20000043","SWIPED_IN"
"10134015329369","1533219905696","4760","40000014","SWIPED_IN"
"10134040303649","1533239265273","3184","40000013","SWIPED_OUT"
"10134040303649","1533239268418","3162","40000006","SWIPED_OUT"
"10134040303649","1533239273840","5401","40000007","SWIPED_OUT"
"10134040303649","1533239275859","2041","40000008","SWIPED_IN"
"10134011546475","1533314039214","34617","20000043","SWIPED_IN"
"10134011546475","1533314049417","10149","40000010","SWIPED_OUT"
"10134011546475","1533314052568","3056","40000011","SWIPED_IN"
"10134011546475","1533314055516","3098","40000012","SWIPED_IN"
"10134011546475","1533314058078","2560","40000013","SWIPED_IN"
"10134011546475","1533314061210","3007","40000014","SWIPED_IN"
"10134011546475","1533314062004","1168","40000015","SWIPED_IN"
"10134011546475","1533314063155","1474","40000016","SWIPED_IN"
"10134011546475","1533314063949","777","40000017","SWIPED_IN"
"10134015329369","1533323185047","22105","40000010","SWIPED_IN"
"10134015329369","1533323210270","25040","40000019","SWIPED_IN"
"10134015329369","1533323223253","13677","40000019","SWIPED_IN"
"10134015329369","1533323239782","16540","40000019","SWIPED_IN"
"10134015329369","1533323246606","6343","40000020","SWIPED_IN"
"10134015329369","1533323249067","2503","40000021","SWIPED_OUT"
"10134015329369","1533323323593","22963","40000022","SWIPED_IN"
"10134015329369","1533323335216","11657","40000023","SWIPED_IN"
"10134015329369","1533323343004","7770","40000011","SWIPED_OUT"
"10134015329369","1533323363236","20163","40000012","SWIPED_OUT"
"10134015329369","1533323364194","1570","40000013","SWIPED_OUT"
"10134015329369","1533323365120","661","40000014","SWIPED_OUT"
"10134015329369","1533323365813","703","40000015","SWIPED_OUT"
"10134015329369","1533323366892","617","40000016","SWIPED_OUT"
"10134015329369","1533323367595","727","40000017","SWIPED_OUT"
"10134015329369","1533323369811","2404","40000018","SWIPED_OUT"
"10134015329369","1533323370502","1201","20000043","SWIPED_OUT"
"10134015329369","1533323375694","4686","20000027","SWIPED_IN"
"10134015329369","1533323376193","930","20000026","SWIPED_IN"
"10128174484846","1533330641680","6510","40000010","SWIPED_OUT"
"10128174484846","1533330653154","3674","40000012","SWIPED_OUT"
"10128174484846","1533330656103","1322","40000014","SWIPED_OUT"
"10128174484846","1533330657738","631","40000016","SWIPED_OUT"
"10128174484846","1533330675542","4827","40000006","SWIPED_OUT"
"10128188699866","1533331932681","1938","40000011","SWIPED_OUT"
"10128188699866","1533331936219","1303","40000013","SWIPED_OUT"
"10128188699866","1533331943182","4402","40000015","SWIPED_OUT"
"10128188699866","1533331946360","1715","40000017","SWIPED_OUT"
"10128188699866","1533331947746","1232","40000018","SWIPED_OUT"
"10128188699866","1533331966706","19022","20000038","SWIPED_OUT"
"10128174484846","1533332245666","27602","40000009","SWIPED_OUT"
"10128174484846","1533332259221","13587","40000019","SWIPED_OUT"
"10128174484846","1533332265240","3482","40000020","SWIPED_OUT"
"10128174484846","1533332362255","7441","40000011","SWIPED_OUT"
"10128174484846","1533332366639","1824","40000013","SWIPED_OUT"
"10128174484846","1533332371472","704","40000015","SWIPED_OUT"
"10128174484846","1533332394540","9367","40000025","SWIPED_OUT"
"10128174484846","1533332578100","2176","30000053","SWIPED_OUT"
"10134015329369","1533335941260","37749","40000011","SWIPED_IN"
"10134015329369","1533335943241","1988","40000012","SWIPED_IN"
"10128188699866","1533336593063","22776","40000005","SWIPED_OUT"
"10128188699866","1533336752082","4629","20000043","SWIPED_OUT"
"10128188699866","1533336765761","1849","20000027","SWIPED_OUT"
"10128188699866","1533337036026","3295","40000009","SWIPED_OUT"
"10128188699866","1533337172600","14856","40000019","SWIPED_OUT"
"10128188699866","1533337174950","2131","40000019","SWIPED_OUT"
"10128188699866","1533337175933","1139","40000019","SWIPED_OUT"
"10128188699866","1533337190017","5921","40000026","SWIPED_OUT"
"10128188699866","1533337191758","1967","40000027","SWIPED_OUT"
"10128188699866","1533337474434","5795","30000053","SWIPED_OUT"
"10128174484846","1533330649532","7839","40000011","SWIPED_OUT"
"10128174484846","1533330654791","1852","40000013","SWIPED_OUT"
"10128174484846","1533330656997","889","40000015","SWIPED_OUT"
"10128174484846","1533330658704","775","40000017","SWIPED_OUT"
"10128174484846","1533330660754","2085","40000018","SWIPED_IN"
"10128174484846","1533330663240","2478","20000043","SWIPED_OUT"
"10128174484846","1533330670685","7411","40000005","SWIPED_OUT"
"10128174484846","1533330680674","5216","40000007","SWIPED_OUT"
"10128188699866","1533331930871","8154","40000010","SWIPED_OUT"
"10128188699866","1533331934926","2153","40000012","SWIPED_OUT"
"10128188699866","1533331938789","2510","40000014","SWIPED_OUT"
"10128188699866","1533331944611","1581","40000016","SWIPED_OUT"
"10128174484846","1533332219561","6255","40000008","SWIPED_OUT"
"10128174484846","1533332283857","20692","40000021","SWIPED_OUT"
"10128174484846","1533332289464","5724","40000022","SWIPED_OUT"
"10128174484846","1533332293472","3674","40000023","SWIPED_OUT"
"10128174484846","1533332353635","22503","40000010","SWIPED_OUT"
"10128174484846","1533332365117","3226","40000012","SWIPED_OUT"
"10128174484846","1533332369840","811","40000014","SWIPED_OUT"
"10128174484846","1533332373973","718","40000018","SWIPED_OUT"
"10128174484846","1533332396949","799","40000026","SWIPED_OUT"
"10128174484846","1533332467993","7095","30000053","SWIPED_OUT"
"10134015329369","1533335948118","4467","40000013","SWIPED_IN"
"10134015329369","1533335952970","4897","40000014","SWIPED_OUT"
"10128188699866","1533336747519","6793","20000038","SWIPED_OUT"
"10128188699866","1533336755617","3510","20000026","SWIPED_OUT"
"10128188699866","1533336875029","6998","40000006","SWIPED_OUT"
"10128188699866","1533336889187","13941","40000007","SWIPED_OUT"
"10128188699866","1533337032405","45623","40000008","SWIPED_OUT"
"10128188699866","1533337055996","20449","40000019","SWIPED_IN"
"10128188699866","1533337067662","11757","40000019","SWIPED_OUT"
"10128188699866","1533337070585","2923","40000019","SWIPED_OUT"
"10128188699866","1533337072091","1492","40000019","SWIPED_OUT"
"10128188699866","1533337080252","4907","40000020","SWIPED_OUT"
"10128188699866","1533337242417","4018","20000038","SWIPED_OUT"
"10128188699866","1533337250081","7633","20000043","SWIPED_IN"
"10128188699866","1533337463551","6516","20000026","SWIPED_OUT"
"10128188699866","1533337476900","2462","30000049","SWIPED_OUT"
"10134051513507","1533391064842","10357","40000010","SWIPED_IN"
"10134051513507","1533391071463","6260","40000011","SWIPED_IN"
"10134051513507","1533391084441","13103","40000012","SWIPED_IN"
"10134051513507","1533391125431","23461","30000053","SWIPED_IN"
"10134051513507","1533391133687","8327","30000049","SWIPED_IN"
"10134051513507","1533391164660","5079","40000019","SWIPED_IN"
"10134051513507","1533391191158","8320","40000010","SWIPED_IN"
"10134051513507","1533391195848","2095","40000020","SWIPED_IN"
"10134051513507","1533391205201","8191","40000021","SWIPED_IN"
"10134051513507","1533391210385","5998","40000022","SWIPED_IN"
"10134051513507","1533391213088","3009","40000023","SWIPED_IN"
"10134051513507","1533391238192","1943","40000013","SWIPED_IN"
"10134051513507","1533391271424","1832","40000014","SWIPED_IN"
"10134051513507","1533391276553","4771","40000015","SWIPED_IN"
"10134051513507","1533391280271","3172","40000016","SWIPED_IN"
"10134051513507","1533391282608","3062","40000017","SWIPED_IN"
"10134051513507","1533391287169","4591","40000018","SWIPED_IN"
"10134051513507","1533391290628","3240","20000038","SWIPED_IN"
"10134051513507","1533391293983","3323","20000043","SWIPED_IN"
"10134051513507","1533391303008","9323","40000005","SWIPED_IN"
"10134051513507","1533391307591","4405","40000006","SWIPED_IN"
"10134051513507","1533391311385","3960","40000007","SWIPED_IN"
"10134051513507","1533391314547","2924","40000008","SWIPED_IN"
"10134051513507","1533391317578","3090","40000009","SWIPED_IN"
"10134051513507","1533391329010","2716","30000053","SWIPED_IN"
"10134051513507","1533391330748","1796","30000049","SWIPED_IN"
"10134051513507","1533394264224","4225","40000005","SWIPED_IN"
"10134051513507","1533394267669","3344","40000006","SWIPED_IN"
"10134051513507","1533394269765","2273","40000007","SWIPED_IN"
"10134051513507","1533394271584","1897","40000008","SWIPED_IN"
"10134051513507","1533394273625","1474","40000009","SWIPED_IN"
"10134051513507","1533395130056","15667","20000027","SWIPED_IN"
"10134015329369","1533397020001","9418","40000010","SWIPED_IN"
"10134051513507","1533403776887","1739","20000026","SWIPED_IN"
"10134051513507","1533569454701","20807","20000033","SWIPED_IN"
"10134051513507","1533569457684","2340","20000043","SWIPED_IN"
"10134051513507","1533574570379","9082","20000026","SWIPED_IN"
"10134051513507","1533574600755","30445","40000010","SWIPED_IN"
"10134051513507","1533586865668","18774","20000026","SWIPED_OUT"
"10134051513507","1533586870473","4691","40000010","SWIPED_IN"
"10134051513507","1533586880308","9703","40000011","SWIPED_OUT"
"10134051513507","1533586895021","5732","40000010","SWIPED_IN"
"10134051513507","1533586904744","9712","40000011","SWIPED_IN"
"10160379451194","1533609428","0","40000025","SWIPED_OUT"
"10134051513507","1533668019620","11398","20000033","SWIPED_IN"
"10134051513507","1533668022282","2662","20000043","SWIPED_IN"
"10134051513507","1533668043241","3350","40000005","SWIPED_IN"
"10134051513507","1533668045847","2666","40000006","SWIPED_IN"
"10134051513507","1533668050047","2568","40000007","SWIPED_IN"
"10134051513507","1533668051685","2449","40000008","SWIPED_IN"
"10134051513507","1533668053978","2340","40000009","SWIPED_IN"
"10134051513507","1533668066493","6032","30000053","SWIPED_IN"
"10134051513507","1533668070147","3655","30000049","SWIPED_IN"
"10134051513507","1533668082625","8495","20000027","SWIPED_IN"
"10134051513507","1533668089624","6720","20000038","SWIPED_IN"
"10134051513507","1533668091503","2453","20000043","SWIPED_IN"
"10134051513507","1533668101358","5562","40000019","SWIPED_IN"
"10134051513507","1533668104875","2773","40000020","SWIPED_IN"
"10134051513507","1533668108164","3620","40000021","SWIPED_IN"
"10134051513507","1533668110783","3231","40000022","SWIPED_IN"
"10134051513507","1533668113027","2221","40000023","SWIPED_IN"
"10134051513507","1533668119608","2967","40000005","SWIPED_IN"
"10134051513507","1533668121108","1463","40000006","SWIPED_IN"
"10134051513507","1533668122567","1437","40000007","SWIPED_IN"
"10134051513507","1533668123290","776","40000008","SWIPED_IN"
"10134051513507","1533668124084","798","40000009","SWIPED_IN"
"10134051513507","1533668129337","2644","40000010","SWIPED_IN"
"10134051513507","1533668131177","1965","40000011","SWIPED_IN"
"10134051513507","1533668134241","2910","40000012","SWIPED_IN"
"10134051513507","1533668137832","2431","40000013","SWIPED_IN"
"10134051513507","1533668140010","1974","40000014","SWIPED_IN"
"10134051513507","1533668144749","2483","40000015","SWIPED_IN"
"10134051513507","1533668148382","4720","40000016","SWIPED_IN"
"10134051513507","1533668156095","2505","40000017","SWIPED_IN"
"10134051513507","1533668158007","2593","40000018","SWIPED_IN"
"10134051513507","1533668162277","2650","40000019","SWIPED_IN"
"10134051513507","1533668172292","10311","40000019","SWIPED_IN"
"10134051513507","1533673442005","4632","40000025","SWIPED_IN"
"10134051513507","1533673451475","6605","40000026","SWIPED_OUT"
"10134070550268","1533673933425","9523","40000010","SWIPED_OUT"
"10134070550268","1533673937694","4335","40000011","SWIPED_IN"
"10134070550268","1533673941799","4098","40000012","SWIPED_OUT"
"10134070550268","1533673943214","1484","40000013","SWIPED_OUT"
"10134070550268","1533673944317","1107","40000014","SWIPED_OUT"
"10134070550268","1533674131422","3203","40000010","SWIPED_OUT"
"10134070550268","1533674217659","5298","20000038","SWIPED_IN"
"10134070550268","1533674220336","2703","20000043","SWIPED_IN"
"10134070550268","1533674225955","5610","20000026","SWIPED_IN"
"10134011132212","1533716142","0","40000017","SWIPED_OUT"
"10134051513507","1533752860686","2691","40000020","SWIPED_IN"
"10134051513507","1533752870197","2509","40000019","SWIPED_IN"
"10134051513507","1533752871993","1943","40000020","SWIPED_IN"
"10134051513507","1533752873822","1815","40000021","SWIPED_IN"
"10134051513507","1533752875096","1268","40000022","SWIPED_IN"
"10134051513507","1533752876741","1647","40000023","SWIPED_IN"
"10134051513507","1533752888227","4936","40000029","SWIPED_IN"
"10134051513507","1533752891199","2900","40000030","SWIPED_IN"
"10134051513507","1533752891371","1321","40000031","SWIPED_IN"
"10134051513507","1533752894218","2137","40000032","SWIPED_IN"
"10134051513507","1533752898278","4112","40000033","SWIPED_IN"
"10134051513507","1533752908441","5773","40000029","SWIPED_IN"
"10134051513507","1533752910774","2318","40000030","SWIPED_IN"
"10134051513507","1533752912717","1937","40000031","SWIPED_IN"
"10134051513507","1533752914473","1766","40000032","SWIPED_IN"
"10160379451194","1533779101","0","40000027","SWIPED_OUT"
"10134051513507","1533816641536","2449","40000019","SWIPED_IN"
"10134051513507","1533816642204","701","40000020","SWIPED_IN"
"10134051513507","1533816642958","753","40000021","SWIPED_IN"
"10134051513507","1533816644256","1238","40000022","SWIPED_IN"
"10134051513507","1533816644763","570","40000023","SWIPED_IN"
"10134051513507","1533816665263","4144","40000029","SWIPED_IN"
"10134051513507","1533816665478","761","40000030","SWIPED_IN"
"10134051513507","1533816666142","662","40000031","SWIPED_IN"
"10134051513507","1533816666802","665","40000032","SWIPED_IN"
"10134051513507","1533816667794","971","40000033","SWIPED_IN"
"10134051513507","1533816678940","4318","20000033","SWIPED_IN"
"10134051513507","1533816680357","1971","20000043","SWIPED_IN"
"10160379451194","1533806650","0","40000025","SWIPED_OUT"
"10134051513507","1533857926152","3403","40000029","SWIPED_IN"
"10134051513507","1533857927244","1108","40000030","SWIPED_IN"
"10134051513507","1533857928086","846","40000031","SWIPED_IN"
"10134051513507","1533857929117","1018","40000032","SWIPED_IN"
"10160366662143","1533908285190","21286","20000043","SWIPED_IN"
"10160366662143","1533908296440","2983","40000013","SWIPED_IN"
"10160366662143","1533908304707","1029","40000015","SWIPED_IN"
"10128110002624","1533914706945","7995","40000011","SWIPED_OUT"
"10128110002624","1533914752356","2073","30000049","SWIPED_IN"
"10128110002624","1533914756203","1565","40000023","SWIPED_IN"
"10160366662143","1533908293795","5973","40000011","SWIPED_OUT"
"10160366662143","1533908304994","1061","40000016","SWIPED_IN"
"10160366662143","1533908306127","2046","40000017","SWIPED_IN"
"10160366662143","1533908324495","17566","40000011","SWIPED_OUT"
"10160366662143","1533908326806","1629","40000014","SWIPED_IN"
"10128110002624","1533914719433","7039","40000013","SWIPED_OUT"
"10128110002624","1533914750248","9993","30000053","SWIPED_IN"
"10160366662143","1533908286035","2753","40000010","SWIPED_IN"
"10160366662143","1533908294034","1418","40000012","SWIPED_OUT"
"10128110002624","1533914698978","4760","40000010","SWIPED_IN"
"10128110002624","1533914729770","2687","40000015","SWIPED_IN"
"10128110002624","1533914737654","6475","40000017","SWIPED_IN"
"10128110002624","1533914740276","2626","40000018","SWIPED_IN"
"10160366662143","1533908304424","5562","40000014","SWIPED_OUT"
"10160366662143","1533908306958","992","40000018","SWIPED_IN"
"10160366662143","1533908325162","675","40000012","SWIPED_OUT"
"10128110002624","1533914694224","13280","20000043","SWIPED_OUT"
"10128110002624","1533914712418","5455","40000012","SWIPED_IN"
"10128110002624","1533914727109","7653","40000014","SWIPED_IN"
"10128110002624","1533914731096","1382","40000016","SWIPED_IN"
"10128110002624","1533914754850","2372","40000019","SWIPED_IN"
"10128110002624","1533914759226","2948","40000025","SWIPED_OUT"
"10134011546475","1533944522090","8627","40000010","SWIPED_OUT"
"10134011546475","1533944523629","1541","40000018","SWIPED_OUT"
"10134011546475","1533944596160","72452","40000039","SWIPED_IN"
"10134011546475","1533944613052","6327","40000010","SWIPED_OUT"
"10134011546475","1533944614274","1266","40000018","SWIPED_OUT"
"10134011546475","1533944648545","8237","40000029","SWIPED_IN"
"10134011546475","1533944652188","3564","40000030","SWIPED_IN"
"10134011546475","1533944652890","848","40000031","SWIPED_IN"
"10134011546475","1533944653780","890","40000032","SWIPED_IN"
"10134011546475","1533944657745","3879","40000033","SWIPED_IN"
"10134011546475","1533944662545","4841","20000038","SWIPED_IN"
"10134051513507","1533958395448","13006","40000039","SWIPED_IN"
"10134051513507","1533958406924","2448","40000039","SWIPED_IN"
"10134051513507","1533981094674","3455","40000039","SWIPED_IN"
"10134051513507","1533981097568","2602","40000040","SWIPED_IN"
"10134051513507","1533981106108","4260","30000053","SWIPED_IN"
"10134051513507","1533981107672","1658","30000049","SWIPED_IN"
"10134055616513","1533989667088","13766","40000039","SWIPED_IN"
"10134055616513","1533989676848","10288","40000010","SWIPED_OUT"
"10134055616513","1533989683906","6608","40000011","SWIPED_OUT"
"10134055616513","1533989690571","6560","40000012","SWIPED_OUT"
"10134055616513","1533989701893","10583","40000013","SWIPED_OUT"
"10134055616513","1533989720792","20133","40000014","SWIPED_IN"
"10134055616513","1533989727325","5415","40000015","SWIPED_IN"
"10134055616513","1533989730742","4478","40000016","SWIPED_IN"
"10134055616513","1533989734975","3624","40000017","SWIPED_OUT"
"10134055616513","1533989740623","6355","40000018","SWIPED_OUT"
"10134055616513","1533989749497","8251","20000043","SWIPED_OUT"
"10134055616513","1533990720861","11535","40000040","SWIPED_IN"
"10134051513507","1533991330713","4626","20000033","SWIPED_IN"
"10134051513507","1533991343776","9523","40000039","SWIPED_IN"
"10160379451194","1533971393","0","40000032","SWIPED_OUT"
